Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Thu Apr 5 2018,7:00p,Golden State Warriors,106,Indiana Pacers,126,Box Score,,17923,Bankers Life Fieldhouse,
Thu Apr 5 2018,8:00p,Washington Wizards,115,Cleveland Cavaliers,119,Box Score,,20562,Quicken Loans Arena,
Thu Apr 5 2018,8:00p,Portland Trail Blazers,94,Houston Rockets,96,Box Score,,18055,Toyota Center,
Thu Apr 5 2018,8:00p,Brooklyn Nets,119,Milwaukee Bucks,111,Box Score,,18378,BMO Harris Bradley Center,
Thu Apr 5 2018,9:00p,Los Angeles Clippers,95,Utah Jazz,117,Box Score,,18306,Vivint Smart Home Arena,
Thu Apr 5 2018,10:30p,Minnesota Timberwolves,96,Denver Nuggets,100,Box Score,,16415,Pepsi Center,
Fri Apr 6 2018,7:00p,Dallas Mavericks,106,Detroit Pistons,113,Box Score,OT,18768,Little Caesars Arena,
Fri Apr 6 2018,7:00p,Charlotte Hornets,137,Orlando Magic,100,Box Score,,17018,Amway Center,
Fri Apr 6 2018,7:00p,Cleveland Cavaliers,130,Philadelphia 76ers,132,Box Score,,20769,Wells Fargo Center,
Fri Apr 6 2018,7:00p,Atlanta Hawks,103,Washington Wizards,97,Box Score,,19557,Capital One Arena,
Fri Apr 6 2018,7:30p,Chicago Bulls,104,Boston Celtics,111,Box Score,,18624,TD Garden,
Fri Apr 6 2018,7:30p,Miami Heat,98,New York Knicks,122,Box Score,,19569,Madison Square Garden (IV),
Fri Apr 6 2018,7:30p,Indiana Pacers,73,Toronto Raptors,92,Box Score,,19924,Air Canada Centre,
Fri Apr 6 2018,8:00p,Sacramento Kings,94,Memphis Grizzlies,93,Box Score,,16527,FedEx Forum,
Fri Apr 6 2018,10:00p,New Orleans Pelicans,122,Phoenix Suns,103,Box Score,,18055,Talking Stick Resort Arena,
Fri Apr 6 2018,10:30p,Minnesota Timberwolves,113,Los Angeles Lakers,96,Box Score,,18997,STAPLES Center,
Sat Apr 7 2018,3:30p,Denver Nuggets,134,Los Angeles Clippers,115,Box Score,,16166,STAPLES Center,
Sat Apr 7 2018,7:30p,Milwaukee Bucks,115,New York Knicks,102,Box Score,,19812,Madison Square Garden (IV),
Sat Apr 7 2018,8:00p,Brooklyn Nets,124,Chicago Bulls,96,Box Score,,21669,United Center,
Sat Apr 7 2018,8:30p,New Orleans Pelicans,126,Golden State Warriors,120,Box Score,,19596,Oracle Arena,
Sat Apr 7 2018,8:30p,Oklahoma City Thunder,108,Houston Rockets,102,Box Score,,18055,Toyota Center,
Sat Apr 7 2018,9:00p,Portland Trail Blazers,105,San Antonio Spurs,116,Box Score,,18610,AT&T Center,
Sun Apr 8 2018,1:00p,Atlanta Hawks,112,Boston Celtics,106,Box Score,,18624,TD Garden,
Sun Apr 8 2018,1:00p,Indiana Pacers,123,Charlotte Hornets,117,Box Score,,16629,Spectrum Center,
Sun Apr 8 2018,1:00p,Dallas Mavericks,97,Philadelphia 76ers,109,Box Score,,20846,Wells Fargo Center,
Sun Apr 8 2018,3:30p,Detroit Pistons,117,Memphis Grizzlies,130,Box Score,,16044,FedEx Forum,
Sun Apr 8 2018,6:00p,Utah Jazz,112,Los Angeles Lakers,97,Box Score,,18997,STAPLES Center,
Sun Apr 8 2018,6:00p,Orlando Magic,101,Toronto Raptors,112,Box Score,,19948,Air Canada Centre,
Sun Apr 8 2018,9:00p,Golden State Warriors,117,Phoenix Suns,100,Box Score,,18055,Talking Stick Resort Arena,
Mon Apr 9 2018,7:00p,Toronto Raptors,108,Detroit Pistons,98,Box Score,,17529,Little Caesars Arena,
Mon Apr 9 2018,7:30p,Chicago Bulls,105,Brooklyn Nets,114,Box Score,,16187,Barclays Center,
Mon Apr 9 2018,7:30p,Oklahoma City Thunder,115,Miami Heat,93,Box Score,,19600,AmericanAirlines Arena,
Mon Apr 9 2018,7:30p,Cleveland Cavaliers,123,New York Knicks,109,Box Score,,19449,Madison Square Garden (IV),
Mon Apr 9 2018,8:00p,Orlando Magic,86,Milwaukee Bucks,102,Box Score,,18717,BMO Harris Bradley Center,
Mon Apr 9 2018,8:00p,Memphis Grizzlies,94,Minnesota Timberwolves,113,Box Score,,17641,Target Center,
Mon Apr 9 2018,8:30p,Sacramento Kings,85,San Antonio Spurs,98,Box Score,,18418,AT&T Center,
Mon Apr 9 2018,9:00p,Portland Trail Blazers,82,Denver Nuggets,88,Box Score,,17467,Pepsi Center,
Mon Apr 9 2018,10:30p,New Orleans Pelicans,113,Los Angeles Clippers,100,Box Score,,15742,STAPLES Center,
Tue Apr 10 2018,7:00p,Charlotte Hornets,119,Indiana Pacers,93,Box Score,,17331,Bankers Life Fieldhouse,
Tue Apr 10 2018,7:30p,Philadelphia 76ers,121,Atlanta Hawks,113,Box Score,,15673,Philips Arena,
Tue Apr 10 2018,8:00p,Boston Celtics,101,Washington Wizards,113,Box Score,,18887,Capital One Arena,
Tue Apr 10 2018,8:30p,Phoenix Suns,124,Dallas Mavericks,97,Box Score,,20041,American Airlines Center,
Tue Apr 10 2018,9:00p,Golden State Warriors,79,Utah Jazz,119,Box Score,,18306,Vivint Smart Home Arena,
Tue Apr 10 2018,10:30p,Houston Rockets,105,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Wed Apr 11 2018,8:00p,Brooklyn Nets,97,Boston Celtics,110,Box Score,,18624,TD Garden,
Wed Apr 11 2018,8:00p,Detroit Pistons,119,Chicago Bulls,87,Box Score,,21342,United Center,
Wed Apr 11 2018,8:00p,New York Knicks,110,Cleveland Cavaliers,98,Box Score,,20562,Quicken Loans Arena,
Wed Apr 11 2018,8:00p,Toronto Raptors,109,Miami Heat,116,Box Score,OT,19600,AmericanAirlines Arena,
Wed Apr 11 2018,8:00p,Denver Nuggets,106,Minnesota Timberwolves,112,Box Score,OT,18978,Target Center,
Wed Apr 11 2018,8:00p,San Antonio Spurs,98,New Orleans Pelicans,122,Box Score,,18573,Smoothie King Center,
Wed Apr 11 2018,8:00p,Memphis Grizzlies,123,Oklahoma City Thunder,137,Box Score,,18203,Chesapeake Energy Arena,
Wed Apr 11 2018,8:00p,Washington Wizards,92,Orlando Magic,101,Box Score,,17598,Amway Center,
Wed Apr 11 2018,8:00p,Milwaukee Bucks,95,Philadelphia 76ers,130,Box Score,,20659,Wells Fargo Center,
Wed Apr 11 2018,10:30p,Los Angeles Lakers,115,Los Angeles Clippers,100,Box Score,,19068,STAPLES Center,
Wed Apr 11 2018,10:30p,Utah Jazz,93,Portland Trail Blazers,102,Box Score,,20186,Moda Center,
Wed Apr 11 2018,10:30p,Houston Rockets,83,Sacramento Kings,96,Box Score,,17583,Golden 1 Center,
